propertyCode,Link,district,neighborhood,price,size,bed,br,floor,address,latitude,longitude,x,y,url,description,scraped_at
105435068,LINK,,,"1,800,000 €",178.0,2.0,3.0,1,Flat / apartment for sale in Calle del Rosselló,,,,,https://www.idealista.com/en/inmueble/105435068/,"This immaculate flat is located between Paseo de Gracia and Rambla Catalunya, one of the most prestigious locations in Barcelona in the upper part of Eixample's right side. The luxury refurbishment has taken care of all the details in conception, materials and finishings, highlighting the floors and ceilings designed exclusively for this property and the excellent marquetry work on the floors and carpentry. The property has 170 built interior sqm and a 10 sqm balcony. It occupies the entire ""Principal"" floor (first one) of a regal estate building that was completely refurbished in 2017 with lift and only one flat per floor. Its double orientation makes it a very bright property. A large entrance hall distributes the day and night areas on both sides. The large living-dining room is wonderful and enjoys very high ceilings that provide a great feeling of spaciousness and brightness. It has access to the balcony, facing east towards the street. The Bulthaup top of the range kitchen is very spacious, equipped with Gaggenau appliances and has a separate laundry room. A guest toilet completes this area. The night area consists of 2 en-suite bedrooms. The impressive master bedroom, which overlooks the west-facing courtyard, has a huge dressing room and a bathroom located in a beautiful gallery. The second bedroom also has a walk in wardrobe, as well as a private bathroom, and is interior. The flat is equipped with unique hand decorated floors and ceilings, restored original carpentry with double glazing, home automation system, ducted air conditioning and heating via wrought iron radiators. The surrounding area offers a wide variety of services and shops, top brand boutiques on Paseo de Gracia, Rambla Catalunya and Avenida Diagonal, prestigious institutions, restaurants and excellent public transport. Do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:38:53+00:00
107309985,LINK,,,"1,950,000 €",437.0,5.0,5.0,3,Detached house for sale in Calle de Benedetti,,,,,https://www.idealista.com/en/inmueble/107309985/,"Astonishing and modern house with garden, terrace and garage in uptown. In the heart of the exclusive neighbourhood of La Bonanova, surrounded by prestigious schools, medical centres, public transport and everything you need at your fingertips, a house that redefines the meaning of comfort and style awaits you. Built in 2004 on a 250 sqm plot, this home is not just a place to live, but a setting for creating unforgettable memories. Here you will find the perfect balance between functionality and modern design. Its 455 sqm of total floor space (265 sqm of living space, 113 sqm of garage and 77 sqm of storage space) are distributed over 4 floors connected by lift and stairs. From the very first moment, the pedestrian access invites you to discover a home full of surprises. On the ground floor, at street level, you are greeted by a warm entrance hall with built-in wardrobes that connects to 2 bright double bedrooms. One of them, with sea views, combines the tranquillity of the surroundings with a design designed for your wellbeing. On the first floor, natural light becomes the protagonist. Two exterior bedrooms offer versatility: one, ideal as an office; the other, a master suite with dressing room and bathroom that invites you to relax. From here, the views of the garden and the sea are simply unbeatable. There is also a fabulous terrace, ideal for a solarium and a sun lounger area. Moving downstairs, the open plan concept comes to life with a modern designer kitchen, equipped with top of the range appliances, which integrates seamlessly with the dining room and the cosy living room. This space extends out onto a 90 m² terrace with wooden flooring, where every detail has been thought out for maximum enjoyment. Imagine relaxing on the porch with its chill-out area or in the jacuzzi while contemplating the unobstructed views of the Bellesguard tower, a jewel by Antoni Gaudí. Beyond, a wooded garden offers privacy and a green space to disconnect, read or enjoy a barbecue with the family. In the basement, a 113 sqm garage provides space for 3 cars, motorbikes and bicycles. In addition, the 77 sqm storage and laundry area adds that touch of functionality we are all looking for. In this basement you could also install a bedroom, perfect for a maid's room. The entire house has been designed to maximise comfort: ducted air conditioning, radiator heating, double glazed aluminium windows, motorised blinds and an advanced security system. Each floor combines high quality materials such as parquet, marble and stoneware floors, creating a cosy and elegant atmosphere. More than a house, this is a refuge where you can enjoy the tranquillity and beauty of La Bonanova neighbourhood without giving up the proximity to the city. Can you imagine living here? Don't miss the opportunity to visit this jewel and contact Bcn Advisors now to get to know it. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:39:17+00:00
110964943,LINK,,,"725,000 €",136.0,4.0,2.0,4,Flat / apartment for sale in Calle dels Banys Vells,,,,,https://www.idealista.com/en/inmueble/110964943/,"Exclusive apartment for sale with 136 m² of living space, notable for its spaciousness and versatility. The property features four bedrooms and two full bathrooms, offering a comfortable and adaptable space suitable for various lifestyles, whether for families, professionals, or those who wish to combine living and working remotely. Its generous size allows for well-proportioned and functional rooms, making it a very attractive option in today's market. Upon entering, you'll find a spacious and bright living-dining room with access to a pleasant balcony, ideal for enjoying natural light and ventilation. The kitchen is separate, practical, and well-connected to the living area, facilitating daily organization. It also includes a separate laundry room, a highly valued feature. The sleeping area offers good-sized bedrooms, several with access to a balcony, including a potential suite and two additional rooms that can function as double rooms or offices. The apartment features parquet floors, natural gas heating, air conditioning, and all utilities connected, ready for immediate occupancy. Located in the heart of the historic center, this property is situated in a vibrant area with shops, services, public transport, and a rich cultural and gastronomic scene just steps away. Living in Ciutat Vella allows you to enjoy Barcelona's historical essence without sacrificing urban convenience or easy access to the rest of the city. The price does not include taxes or expenses associated with the purchase, such as notary fees, property registration fees, administrative fees, and taxes (ITP, VAT, and AJD, as applicable). At Walter Haus, we offer exclusive properties that suit your lifestyle. Visit our website to explore them and contact us today to start making your dream a reality. See complete comment",2026-04-17T17:39:37+00:00
106253657,LINK,,,"2,700,000 €",280.0,5.0,4.0,2,Flat / apartment for sale in Jardí de Tòquio,,,,,https://www.idealista.com/en/inmueble/106253657/,"Stunning brand new refurbished property in Pedralbes. This unique and exclusive upscale property is located in a privileged location next to the Cruz de Pedralbes, one of the most prestigious areas of Barcelona. It has 259,37 built interior sqm and a 14 sqm terrace. The flat is situated in an extraordinary building, catalogued as part of our valuable cultural heritage in the city of Barcelona. Its hexagonal design, with elegant natural wood lattices and large windows, is truly distinctive. In addition, the property has a charming garden and a communal swimming pool. The price includes 3 parking spaces, 2 of them inside the building and one more outside. Entering this property, you will find 5 bedrooms, including a maid's room with private bathroom. Two of these rooms are suites, guaranteeing privacy and comfort. In addition, there is a guest toilet, a bright living/dining room of 69 sqm with views of the swimming pool from the gallery, a modern kitchen adjoining the living room, a practical office, a laundry area and cupboards with a large storage capacity. The kitchen, from the prestigious Modulnova brand, is fully equipped with appliances from renowned brands such as Gaggenau and Siemens. The finishings of this property are top quality, with a comfortable, avant-garde and functional design. Every detail has been carefully selected to offer a luxurious ambience, from the wide-slat glued parquet flooring with a natural oak wood top layer to the micro-cement cladding and the large-format porcelain floor tiles. In addition, all the installations are designed to maximise energy efficiency, with ducted hot/cold air conditioning via a heat pump, aerothermal heating for domestic hot water and underfloor heating. Design, quality and comfort are in perfect harmony with the desires of the most exquisite tastes. In short, this is a flat designed to enjoy an exclusive, comfortable and elegant lifestyle, which perfectly reflects its privileged location and distinctive status. You are invited to discover the luxury and sophistication in every corner of this exceptional property! Do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:40:03+00:00
106927548,LINK,,,"2,650,000 €",269.0,4.0,4.0,3,Flat / apartment for sale in Calle del Consell de Cent,,,,,https://www.idealista.com/en/inmueble/106927548/,"Exclusive all-exterior apartment by Passeig de Gràcia In the most sought-after location, right by Passeig de Gràcia, the most exclusive street in Barcelona, and Consell de Cent street, a pedestrian oasis in the heart of the city, we find this spectacular property of about two hundred and seventy square meters. One of the most unique features of this apartment is the fact that it is all exterior, a feature incredibly difficult to find in Barcelona, which makes this property a unique gem. The property is basically distributed in day area facing a beautiful courtyard and the night area overlooking the street. Entering and from the hall on the right hand side we have the huge living room / dining room / kitchen with access to a gallery that in some parts can be completely opened. On this side, next to the entrance, we also have a room that could be joined to the living or used separately as a study, office, library, gym or even a fourth bedroom if necessary. To the left we find three double bedrooms, all with en-suite bathrooms, with window to the street and incomparable views over the trees and to 'Illa de la Discordia'. Completing the property there's a fourth full bathroom and a storage and laundry area. Of course the property has all the comforts: installation of air conditioning and heating ducts in all rooms, underfloor heating, and the building itself offers concierge service. Undoubtedly this is a real gem, a unique property that will surprise even the most demanding clients, a unit that combines elegance, design, high quality renovation and authentic Barcelona style with its unbeatable location. The apartment is located in the most exclusive area of Barcelona, in Quadrat d'Or, in the heart of Eixample, next to the exclusive Passeig de Gràcia and in one of the new green axis of the city, Consell de Cent street. In this area, you will find the best luxury stores from international brands, luxury hotels such as the Mandarin Oriental Hotel; and emblematic buildings such as La Pedrera by Antoni Gaudí. In addition, it's very well connected to public transport networks, such as metro and bus, and being located in the heart of the city you can take advantage of a wide range of the best restaurants in Barcelona. See complete comment",2026-04-17T17:40:27+00:00
111018513,LINK,,,"2,000,000 €",327.0,4.0,4.0,2,Flat / apartment for sale in Avenida de Pau Casals,,,,,https://www.idealista.com/en/inmueble/111018513/,"Located in an elegant manor house with concierge service, this 331 m² property, built in 1945, combines the charm of classic architecture with ample possibilities for renovation. The home stands out for its generous size and open layout, ideal for adapting to different lifestyles. Large windows allow for a constant influx of natural light, creating a sense of spaciousness in all the rooms and highlighting its original features. Currently configured as an office, the property offers multiple transformation options. A renovation project is underway that proposes the creation of a high-end residence with three bedrooms, an office, three full bathrooms, a guest toilet, a spacious living-dining room, and a separate kitchen. The possibility of dividing the property is also available. Proposed finishes include marble and porcelain floors, Silestone countertops, integrated appliances from leading brands, double-glazed windows, underfloor heating, and a custom-designed fireplace. Located in one of Barcelona's most sought-after areas, this property enjoys a privileged location, combining proximity to iconic avenues with the tranquility of a well-established residential neighborhood. The area offers a wide variety of services, shops, restaurants, and excellent public transport connections, ensuring convenience for everyday life. The price does not include taxes or expenses associated with the purchase, such as notary fees, property registration fees, administrative fees, and taxes (ITP, VAT, and AJD, as applicable). At Walter Haus, we understand that finding the ideal home is more than just an investment: it's about finding the place that fits your lifestyle. Discover our properties by visiting our website and explore all the exclusive properties that only Walter Haus has to offer. Contact us for more information! See complete comment",2026-04-17T17:40:58+00:00
108528453,LINK,,,"645,000 €",85.0,2.0,2.0,1,Flat / apartment for sale in Calle d'Aragó,,,,,https://www.idealista.com/en/inmueble/108528453/,"Fantastic refurbished and furnished flat in a century-old building in Eixample. This fabulous apartment is located in an excellent area of Eixample's right side, very close to Paseo Sant Joan, Avenida Diagonal and the Sagrada Familia. It has been completely renovated with an exclusive design and high-quality finishings. It is handed over fully furnished and equipped, ready to enjoy from day one. The property is on the first floor of a well-maintained regal estate building building with a lift, very quiet with only 10 residents. The living room is bright and cosy, facing southeast towards the street and with a balcony. Next to it is the semi-open kitchen with a central island, elegantly separated by a designer iron gate. It is equipped with built-in household appliances that are completely concealed. The night area has two double bedrooms with built-in wardrobes. The master bedroom is en suite with a private bathroom and has access to a small terrace overlooking a quiet courtyard, facing northwest. The second bedroom is interior and next to it is a separate bathroom. The flat mantains some original features that have been restored, such as the hydraulic floors in the kitchen and the mouldings and ceiling roses. It is equipped with herringbone parquet flooring, split air conditioning and natural gas radiator heating. The surrounding area offers all the shops and services you need for everyday life, a wide range of bars and restaurants on Paseo Sant Joan, boutiques on Avenida Diagonal and excellent public transport connections with metro, bus and tram stops. Living here means enjoying one of the most sought-after areas of Barcelona with all the possibilities of the city at your fingertips. Please do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:41:21+00:00
108441459,LINK,,,"1,225,000 €",132.0,3.0,2.0,2,Flat / apartment for sale in Calle de València,,,,,https://www.idealista.com/en/inmueble/108441459/,"Marvellous brand new refurbished apartment in a corner building in Eixample This brand new refurbished 130 sqm 3-bedroom flat enjoys an enviable location in the upper part of the Eixample's right side, next to Paseo Sant Joan and Avenida Diagonal. It's located on the real 2nd floor of a regal estate building on a corner, making it very bright and offering clear views of the city. A large entrance hall with wardrobe welcomes us to the flat. On the left hand side we access the fantastic living-dining room with integrated kitchen. It's a space full of natural light, with 3 large windows and 2 balconies with views to the Paseo Sant Joan. The night area features 3 bedrooms. The master bedroom is en suite with its own bathroom and a peaceful gallery overlooking the courtyard, which can be used as a desk. The other 2 bedrooms (one double and one single) overlook the courtyard of the building and share a separate bathroom. In addition, there's a separate modern dressing room with sliding glass doors opposite one of the bedrooms. The flat maintains original features such as the tiled floors in the entrance hall and the kitchen, the high ceilings of 3.3 metres with Catalan vault and wooden beams in the living room and mouldings and rosettes in the rest of the apartment. The flat is equipped with natural wood parquet floors in herringbone, porcelain floors in bathrooms, top of the range Bosch appliances, ducted air conditioning and heating by radiators. The building has a lift. The area surrounding this property has all the shops and services necessary for day-to-day living, boutiques on Avenida Diagonal, a wide range of restaurants on Paseo Sant Joan and excellent public transport links. Do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:41:47+00:00
110669669,LINK,,,"1,790,000 €",170.0,3.0,3.0,4,Penthouse for sale in Calle de Pau Claris,,,,,https://www.idealista.com/en/inmueble/110669669/,"Spectacular corner refurbished penthouse with 6 balconies in Eixample. This incredible designer penthouse is located in a regal estate in Pau Claris street, next to the iconic Passeig de Gràcia and just two streets away from Plaza Catalunya. This is a unique property on the top floor (fourth floor) of a building with a modern lift, stately entrance and access to a communal rooftop terrace with panoramic views of the Barcelona skyline. The property has 170 sqm, including communal areas. The flat enjoys plenty of natural light, which streams in through six external balconies facing the street and four large windows opening onto a private 10 sqm interior terrace, which is sunny, quiet and surrounded by greenery. Its high ceilings of more than 3.5 metres, together with handcrafted plaster mouldings and carefully designed indirect lighting, provide a feeling of spaciousness and sophistication. The flat has three double en-suite bedrooms, each with its own private bathroom. The master suite with integrated Jacuzzi, separate dressing room and natural marble fireplace with bio-ethanol burner is a highlight. The spacious living-dining room offers unobstructed views of the city, creating a perfect space for relaxing or entertaining. The 17 m² semi-open-plan kitchen, designed by Doimo Cucine, blends in perfectly. Equipped with top-of-the-range appliances, wine cellar and natural marble worktops, it has direct access to the interior terrace. A separate utility room completes the layout. The refurbishment has been carried out by the prestigious interior design studio Victoria Interiors, using top quality materials: natural wood parquet floors, exclusive marble and granite, new exterior carpentry with high thermal and acoustic insulation, and custom-designed furniture, including pieces recovered from antique shops. The property has all the modern comforts: integrated sound system, heating by radiators, air conditioning by zones, underfloor heating in the bathrooms, home cinema and jacuzzi. It comes fully furnished and decorated, ready to move into. The furniture is included in the price. Located in the heart of Quadrat d'Or in Eixample Dret, this penthouse is surrounded by modernist architecture, luxury boutiques, gourmet restaurants and charming cafés. A vibrant and cosmopolitan area, ideal for those looking for an exclusive residence with all the services and Barcelona lifestyle at their fingertips. Barcelona, established as the capital of design, innovation and haute cuisine (with more than 30 Michelin-starred restaurants), continues to attract creatives, investors and entrepreneurs from all over the world. This property represents an exceptional opportunity for those wishing to live or invest in one of the best locations in the city. Do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. * The listed price does not include taxes (ITP or VAT, as applicable, and AJD where applicable), as well as notary fees, land registry fees, administrative costs, and any other expenses arising from the transaction, all of which shall be borne by the buyer. See complete comment",2026-04-17T17:42:07+00:00
108863320,LINK,,,"1,200,000 €",117.0,2.0,2.0,6,Penthouse for sale in Calle d'Aragó,,,,,https://www.idealista.com/en/inmueble/108863320/,"Exclusive new-build penthouse with 117 m² of living space, located on the sixth floor of a stately 1880 building, which was completely renovated in 2021. The project respects the essence of the original modernist architecture and combines it with a contemporary design focused on everyday well-being. The property features a 15 m² private terrace, facing southeast, which provides a constant influx of natural light and a pleasant feeling of spaciousness throughout the day. The height and orientation create a bright, quiet, and inviting atmosphere in every room. From a technical and design perspective, the apartment incorporates the prestigious Passivhaus standard, one of the most demanding in terms of energy efficiency internationally. This system guarantees a stable temperature year-round, with very low energy consumption, thanks to its advanced insulation and careful thermal control. The continuous air renewal system ensures optimal indoor air quality. The interior layout is well-balanced, with an open-plan living area that integrates a designer kitchen, living room, and dining room, all directly connected to the terrace. The sleeping area offers two double bedrooms, including a 25 m² master suite with an en-suite bathroom and dressing room, as well as a second bedroom with built-in wardrobes and an additional full bathroom. The property is located in the Quadrat d’Or, within Barcelona’s Eixample Esquerra district, one of the city’s most sought-after areas for its architectural heritage and quality of life. The surrounding area is characterized by elegant Modernist buildings and is just minutes from Passeig de Gràcia, as well as iconic streets such as Enric Granados and Plaça del Doctor Letamendi. The area offers a well-balanced combination of residential ambiance, high-end services, shops, restaurants, and an excellent public transport network. At Walter Haus, we understand that finding the ideal home is more than just an investment: it’s about finding the place that fits your lifestyle. Discover our properties by visiting our website and explore all the exclusive properties that only Walter Haus has to offer. Contact us for more information! See complete comment",2026-04-17T17:42:29+00:00
110907554,LINK,,,"2,150,000 €",224.0,5.0,4.0,1,Flat / apartment for sale in Calle de Muntaner,,,,,https://www.idealista.com/en/inmueble/110907554/,"Located in the upper area of Barcelona, in the consolidated neighborhood of Sant Gervasi, this elegant apartment is located in a regal corner property of great presence, next to one of the main axes of the city. A distinguished residential environment, surrounded by select stores, schools and excellent connections, which perfectly combines family life and urban dynamism. With 224 m² built and completely renovated brand new, this apartment stands out for its spaciousness and extraordinary family distribution. The large living-dining room, oriented to the southwest, opens onto two balconies with unobstructed and green views over the interior of the block, where a well-kept garden center provides a pleasant feeling of calm and privacy. The open kitchen with central island and Miele appliances is elegantly integrated into the day area. The house offers four bedrooms plus a separate room ideal as an office. Three of the bedrooms are en suite -two of them exterior with private dressing room- and the master bedroom has a large bathroom with bathtub and shower. Natural oak parquet, high ceilings, decorative fireplace, laundry room and ducted air conditioning complete a home designed for maximum comfort. Elegant and representative 1940's building, with concierge service, elevator and storage room. Stately building that occupies several blocks and is an architectural reference in the area. There is the possibility of acquiring a parking space a few steps away. A property of great category in a consolidated location - contact us for more information or private visit. Sant Gervasi -Galvany, in the northwest of Barcelona, is one of the six neighborhoods that make up the district of Sarrià-Sant Gervasi. Its limits are: La Ronda del General Mitre, Balmes Street, Via Augusta, Avinguda Diagonal and Doctor Fleming Street. It is a neighborhood that has inherited its character of upper class from its beginnings as a residential and summer neighborhood of the Catalan bourgeoisie. This neighborhood is characterized by its green areas and gardens, such as Turó Park, Tibidabo, Can Ferrer gardens or Collserola mountain. It is one of the most exclusive neighborhoods of the city, quiet and safe, where the price of housing is one of the most expensive in Barcelona. This garden neighborhood has one of the most emblematic markets of the city, good educational services with more than 50 schools and well connected to the whole city through public transport. Sant Gervasi – Galvany is your ideal area if you have children or if you are looking for a neighborhood where you can enjoy nature, with many green areas, in one of the most exclusive areas, with excellent educational centers, a remarkable daytime commercial life towards the Av. diagonal and an attractive nightlife, with restaurants, cafes and entertainment venues. See complete comment",2026-04-17T17:42:47+00:00
101949519,LINK,,,"2,700,000 €",441.0,4.0,3.0,4,Flat / apartment for sale in Calle de Casp,,,,,https://www.idealista.com/en/inmueble/101949519/,"Exclusive executive residence in the heart of the Eixample district In one of the most emblematic areas of Barcelona's Eixample is located this exceptional 441 m² home, designed to live and work in balance. A home where spaciousness, natural light and serenity define each space, offering an unusual residential experience in the city. A home designed for unhurried living, with privacy, generous proportions and a calm that is hard to find in Barcelona. Large day area - Grand Living Area Spacious and bright living-dining room that marks the beginning of the house. An open and welcoming space, ideal for day-to-day living and for sharing moments, where the feeling of spaciousness and comfort is always present. Master Retreat - Private retreat The master suite offers an intimate and quiet environment, with a large dressing room and an exclusive wellness area equipped with sauna, chromotherapy and aromatherapy, designed for rest and disconnection. Executive Wing - Life and work in harmony The house incorporates an independent Executive Wing, with its own access and courtesy toilet. A versatile and discreet space, ideal as a professional office, study or work area separated from the private area. Kitchen and pantry Functional and luminous kitchen and pantry, perfectly integrated in the house, designed to provide order, fluidity and comfort in daily use. Multipurpose private suite Independent space with multiple possibilities: auxiliary bedroom, study, private living room or creative space. It has natural light, its own bathroom and total independence. Singular distribution The house is organized from an original diamond-shaped structure, which allows a fluid circulation between rooms, favors the entry of light and conveys a constant sense of balance and spaciousness. The building Located in a stately building of great architectural value, recognized with a mention in the Annual Competition of Artistic Buildings of Barcelona in 1919, elegantly integrated into the urban fabric of the Eixample. The Dreta de L'Eixample starts at Plaça de Catalunya and its central axis revolves around Passeig de Gràcia and the Cuadrat d'Or. It is delimited from the busy Calle Balmes to the renovated Passeig de Sant Joan and from the commercial Ronda Sant Pere to the convenient Avinguda Diagonal. It is one of the most expensive and exclusive neighborhoods in Barcelona, along with Pedralbes and Sarrià-Sant Gervasi. It is impossible not to refer to the luxury of Paseo de Gràcia, with the boutiques of the most exclusive brands in the world, or the stores of La Rambla de Catalunya. However, the rest of its streets are just as interesting, if not more so. They were home to part of the Catalan textile bourgeoisie of the early twentieth century, which has left its mark on the spectacular royal estates and modernist houses designed by the most famous architects of the time, such as La Pedrera or Casa Batlló by the great Antoni Gaudí. This is the best neighborhood if you want to admire and live in the noble area of the fascinating Catalan modernism, reside in one of its characteristic royal estates, and live in perfect balance with the vibrant and luxurious commercial life. It is ideal if you want to walk every day through its wide and orderly streets, with easy transport connections, have all kinds of services and facilities including charter or private schools, and enjoy the most chic, cultural and cosmopolitan atmosphere of Barcelona. See complete comment",2026-04-17T17:43:01+00:00
111082942,LINK,,,"930,000 €",103.0,3.0,2.0,2,Flat / apartment for sale in Calle de València,,,,,https://www.idealista.com/en/inmueble/111082942/,"This exclusive apartment boasts 100 m² of living space and a 3 m² storage room located in the communal area. Situated on the second floor of a stately building with an elevator, the apartment stands out for its excellent layout and dual aspect, allowing for abundant natural light throughout the day. It features three double bedrooms and two full bathrooms, offering a spacious and well-balanced living environment. The property has been renovated, combining original elements with contemporary solutions. Characteristic details such as the hydraulic tile floors, Catalan vaulted ceilings, and decorative moldings have been preserved, adding character to the overall design. These elements are integrated with modern finishes such as microcement flooring and a centralized air conditioning system. Furthermore, the apartment includes a convenient interior laundry area, a private storage room on the rooftop, and access to a communal terrace designed for residents' enjoyment. The location is one of its greatest assets, situated between Enric Granados and Rambla Catalunya, one of Barcelona's most sought-after areas. Surrounded by restaurants, shops, services, and excellent transport links, this location allows you to enjoy a dynamic lifestyle in a well-established and vibrant area, with everything you need just steps away. The price does not include taxes or expenses associated with the purchase, such as notary fees, property registration fees, administrative fees, and taxes (ITP, VAT, and AJD, as applicable). At Walter Haus, we understand that finding the ideal home is more than just an investment: it's about finding the place that fits your lifestyle. Discover our properties by visiting our website and explore all the exclusive properties that only Walter Haus has to offer. Contact us for more information! See complete comment",2026-04-17T17:43:28+00:00
108910250,LINK,,,"1,156,000 €",245.0,4.0,2.0,1,Duplex for sale in Calle de Ticià,,,,,https://www.idealista.com/en/inmueble/108910250/,"In the heart of a quiet residential area of Barcelona, we present a unique 170 m² (1,600 sq ft) apartment, located within an elegant 1930s Modernist-style detached house. This property combines original character with a contemporary renovation designed to offer maximum comfort and quality of life. Access to the apartment is from the parking area, where there is a private space, and is reached through a beautiful 80 m² (860 sq ft) communal patio with greenery. From there, an external staircase leads to a spacious porch overlooking the garden. On the main floor, there is a generous living area with a bright and airy living room (the apartment has windows on all four sides), a dining room, and a modern kitchen equipped with high-end appliances and a large central island—perfect for cooking enthusiasts—creating a comfortable and inviting gathering space. The oak floors and the beautifully restored Catalan vaulted ceiling add charm to this floor, which also includes three double bedrooms, all exterior-facing and with individual air conditioning units, as well as a full bathroom with double sinks and a bathtub. An adjoining storage room and a small greenhouse on the same floor offer numerous possibilities. The living room also boasts a superb wood and pellet stove, which doubles as an oven. The upper floor is entirely dedicated to a spectacular master suite with a dressing room and a private spa-like bathroom. From this floor, you can access three unique terraces: two facing the sea and the city, measuring 17m² and 14m² respectively, ideal for enjoying the sunrise and unobstructed views; and a third, recently renovated 40m² rear terrace facing Tibidabo, which features a barbecue area and solarium, making it a privileged space for enjoying the best sunsets with mountain views. The property offers abundant natural light, well-utilized spaces, and a perfect fusion of original modernist aesthetics and contemporary comfort. A true urban gem, designed for those who value tranquility, design, and a connection with nature without sacrificing proximity to the center of Barcelona. This property is located in the Vallcarca i Penitents neighborhood, within the Gràcia district. The street is situated in a unique area bordered by the Ronda de Dalt ring road, the Arrabassada road, and the Collserola mountain range, from which it enjoys unbeatable views. The street features well-preserved residential houses with balconies, decorative reliefs, and balustrades—highly representative of early 20th-century eclectic architecture. The price does not include taxes or expenses associated with the sale, such as notary fees, property registration fees, administrative fees, and taxes (ITP, VAT, and AJD, as applicable). At Walter Haus, we understand that finding the ideal home is more than just an investment: it's about finding that place that fits your lifestyle. Discover our properties by visiting our website and explore all the exclusive properties that only Walter Haus has for you. Contact us for more information! See complete comment",2026-04-17T17:43:47+00:00
106506259,LINK,,,"2,800,000 €",269.0,6.0,4.0,3,Flat / apartment for sale in Jardí de Tòquio,,,,,https://www.idealista.com/en/inmueble/106506259/,"Renovated apartment with three exposures and spacious exterior rooms in one of the best areas of Pedralbes. With direct access from the elevator, its layout is divided between a day area with a large living room and separate kitchen; a night area with five spacious bedrooms and three bathrooms; and a service area with an additional bedroom and bathroom. The pleasant 63 m2 living room is very bright and is functionally and conveniently divided between the dining area and the chill-out zone. It also access onto a spacious, sunny 9 m2 balcony with views of the trees and sunshine for much of the day. The kitchen is custom-made and equipped with high-quality appliances, including an induction hob, oven, microwave, dishwasher, refrigerator, freezer, extractor hood, and reverse osmosis system. Adjacent to the kitchen is a wine cellar and a separate service area. The night area is notable for its spacious bedrooms, ranging in size from 13 to 19 square meters. The master suite features a large dressing room and a private bathroom with a shower and bathtub. The four additional bedrooms share two bathrooms, each equipped with a shower. As for the features, we have double-glazed windows, ducted air conditioning, and mains gas radiators. All of this guarantees a perfect temperature year-round. Furthermore, the three-way orientation ensures abundant natural light throughout the day. The price includes two parking spaces and a storage room, as well as on- La Finca concierge service. Additionally, the building offers guest parking spaces. Located within easy reach of Barcelona's most prestigious international schools, this property is the perfect home for a family seeking an exceptional lifestyle in the city's most desirable neighbourhood. Contact us to arrange a viewing! See complete comment",2026-04-17T17:44:16+00:00
109901915,LINK,,,"1,490,000 €",184.0,5.0,2.0,5,Flat / apartment for sale in Calle de Roger de Llúria,,,,,https://www.idealista.com/en/inmueble/109901915/,"Located on the fifth floor of a 1900 Modernist building, this elegant 184 m² apartment offers a spacious and well-balanced layout, typical of Eixample district apartments. The property stands out for its abundant natural light and for preserving some of the original features of historic buildings, combined with essential modern amenities. Its design allows for seamless use of every square meter, creating a sense of spaciousness and well-being from the moment you step inside. The living area features a nearly 35 m² living-dining room with direct access to a pleasant terrace overlooking the quiet interior courtyard, which includes a convenient separate laundry area. The functional and well-distributed kitchen is separate and offers a dining area, as well as a separate pantry. The sleeping area comprises two exterior double bedrooms with access to balconies, as well as three additional bedrooms—one double and two singles—that overlook spacious and tranquil light wells. The apartment includes two full bathrooms and features hardwood floors, radiator heating, and split-system air conditioning in most rooms. The property is located in the heart of Quadrat d’Or, one of the most sought-after areas of the Eixample district, renowned for its architectural value, cultural offerings, and proximity to well-known shops, restaurants, and iconic Barcelona landmarks. Its location allows you to enjoy a comfortable, urban lifestyle, perfectly connected to the rest of the city. At Walter Haus, we offer exclusive properties that suit your lifestyle. Visit our website to explore them and contact us today to start making your dream a reality. See complete comment",2026-04-17T17:44:28+00:00
