propertyCode,thumbnail,Link,Image,district,neighborhood,price,size,bed,br,floor,address,latitude,longitude,url,description
88194749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/61/3b/741045415.webp,LINK,,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,"$1,680",70,3,1,3,Argenter,41.3894257,2.177748,https://www.idealista.com/inmueble/88194749/,**TEMPORARY CONTRACT** 3-bedroom apartment in the city center next to the Palau de la Música. It has 2 double bedrooms and one single bedroom. Furnished and equipped. Large and bright living-dining room. Balcony and accessible communal terrace. Equipped kitchen. Bathroom with shower tray. Ideal for students or to share. Real estate agents registry: AICAT: 7277 Large Landlord: NO Last contract: Not applicable **temporary contract** Rent Index: Not applicable **temporary contract. **.
33198967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/b2/73/1334223880.webp,LINK,,Ciutat Vella,El Gòtic,"$1,345",75,3,1,1,Neighbourhood: El Gòtic,41.3790951,2.1735306,https://www.idealista.com/inmueble/33198967/,"IMPORTANT: THIS APARTMENT IS EXCLUSIVELY FOR TEMPORARY STAYS IN BARCELONA, WITH A MINIMUM STAY OF 32 DAYS AND A MAXIMUM OF 11 MONTHS. PLEASE NOTE THAT FOR BOOKINGS UNDER 6 MONTHS, THE PRICE MAY VARY. THIS ACCOMMODATION IS IDEAL IF YOU ARE COMING TO BARCELONA FOR TEMPORARY REASONS SUCH AS STUDIES, WORK, OR SHORT-TERM PERSONAL PROJECTS. YOU WILL NEED TO PROVIDE DOCUMENTATION THAT PROVES THE TEMPORARY NATURE OF YOUR STAY. This three-bedroom apartment is located in an excellent spot in the center of Barcelona, close to the famous Ramblas and within walking distance of the Gothic Quarter. Surrounded by bars and shops, it’s an ideal spot to enjoy the charming city atmosphere. The living room, bright and with a comfortable sofa, is perfect for relaxing after a long day and features satellite TV. Throughout the apartment, the typical Barcelona tile flooring is preserved, adding an authentic touch to the space. The kitchen is equipped with the essentials for simple and practical meal preparation. Each bedroom has two single beds, and the apartment includes a functional bathroom with a shower. Thanks to its central location, this space also features air conditioning and heating to ensure a comfortable stay year-round. Metro station: Liceu (L3). IMPORTANT TO NOTE: The property is for sale. Therefore, access must be granted for commercial viewings coordinated by customer service, at times previously agreed upon with the tenant. BEFORE BOOKING: We recommend visiting the apartment so that you can appreciate it in person. Although the dimensions are clearly indicated in the ad, the photos were taken with a wide-angle lens to better showcase the space, which may make it appear larger. Additionally, please note that the apartment has been enjoyed by several guests, so it may show some signs of normal wear and tear over time."
88336643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/e6/4f/751174991.webp,LINK,,Ciutat Vella,La Barceloneta,"$1,599",68,3,1,2,calle de Pepe Rubianes,41.3800089,2.191904,https://www.idealista.com/inmueble/88336643/,Only students.
107835852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/c9/01/1330521501.webp,LINK,,Horta Guinardó,El Baix Guinardó,"$1,700",83,3,1,5,Neighbourhood: El Baix Guinardó,41.4100344,2.163262,https://www.idealista.com/inmueble/107835852/,"VERY BRIGHT APARTMENT WITH BALCONY of approximately 83m². 5th real floor with elevator. Distributed in 3 bedrooms (1 DOUBLE and 2 SINGLE), bright living-dining room with access to the balcony, open kitchen, bathroom with shower. The apartment is in perfect condition, with high-quality finishes and furnished. Building built in 1971. 11-month lease agreement. 2 months' deposit required. Income verification required to access the property. COMMUNICATIONS: Buses: 114, 117, 24, D40, 55, 39, H6, N6 Metro: Alfons X L4 NEARBY SERVICES: Primary Schools: Escola Parc del Guinardó, Escola del Mar, Escola Arc Iris. Secondary Schools: CE AbatOliba – Spínola, Inst Joan Brossa, Inst Francisco de Goya. Supermarkets: Mercat de Guinardó, Condis, Consum, Clarel, Día. Green areas: Parc del Guinardó, Parc de les Aigües. Hospitals: CAP Guinardó, Hospital de Sant Pau. Others: Guinardó Municipal Library, Guinardó Municipal Sports Center, Ronda del Mig, Ronda de Dalt, Rovira Tunnel. Others: Guinardó Municipal Library, Guinardó Municipal Sports Center, Ronda del Mig, Ronda de Dalt, Rovira Tunnel."
32883329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/3e/c6/1324328697.webp,LINK,,Eixample,La Sagrada Família,"$1,490",80,3,1,3,calle de sardenya,41.4016601,2.1741251,https://www.idealista.com/inmueble/32883329/,"Discover your new home in the heart of Barcelona! This fantastic apartment in a regal building, available for temporary rental of up to 11 months, is ideal for a minimum stay of 6 months. It offers a unique experience near the emblematic Sagrada Familia. With a privileged location in a quiet area, you will enjoy the convenience of having all services at your fingertips and excellent communication thanks to nearby metro and bus stops. The apartment has 80 m² built and 75 m² usable, distributed in three bedrooms, a cozy living-dining room and an equipped kitchen ready for you to add your personal touch. The bathroom, modern and functional, has a shower for your comfort. In addition, you can relax on the balcony overlooking the Sagrada Familia, a perfect place to enjoy the Mediterranean climate. The property is located on the third floor of a building with an elevator and has natural gas heating, ensuring your comfort throughout the year. The south and east orientation guarantees natural light throughout the day. It is ideal for those seeking a cozy home in one of the best areas of Barcelona. Don't miss the opportunity to visit it!"
107857622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/c9/88/1326401953.webp,LINK,,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,"$1,600",82,3,1,4,calle de Jaume Fabra,41.3726438,2.1609165,https://www.idealista.com/inmueble/107857622/,"AVAILABLE MAY 26th **TEMPORARY CONTRACT** IDEAL FOR STUDENTS! Discover your new home in the charming Poble Sec neighborhood! This beautiful 89 m² apartment is the perfect place to enjoy life in Barcelona. With three double bedrooms, a spacious bright living room, and a full bathroom, this space is designed to offer you comfort and functionality. The independent kitchen will allow you to unleash your culinary skills, while the laundry room adds a practical touch to your day-to-day life. Located just 10 minutes from Plaza España and 2 minutes from Av. del Paralelo, you will have access to a wide variety of services and transport. In addition, the building has an elevator and air conditioning, ensuring that your home is a pleasant refuge throughout the year. Ideal for students or professionals, this furnished and equipped apartment awaits you to begin a new stage in the city. Don't miss this opportunity and come visit it! Large Fork: NO Last contract: (Not applicable for temporary contract) Rental price according to reference index: (Not applicable for temporary contract) Price: 1600."
108059692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/99/89/1332609859.webp,LINK,,Eixample,La Sagrada Família,"$1,590",85,3,1,8,Neighbourhood: La Sagrada Família,41.40566,2.1758202,https://www.idealista.com/inmueble/108059692/,"85 m² apartment on an 8th floor with 2 south-facing balconies overlooking the Sagrada Familia! SEASONAL RENTAL! The apartment is distributed in 3 bedrooms, living-dining room, bathroom, fully equipped independent kitchen and a gallery used as a laundry room. The location is ideal as it is surrounded by essential shops for daily life such as supermarkets, restaurants, Bicing (bike sharing), pharmacies, etc. It is three streets from the Sagrada Familia, connected by metro lines 2 and 5, bus stops and more. Contact us to arrange a visit!"
107217721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/bd/4a/1306470600.webp,LINK,,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,"$2,000",60,3,1,en,Neighbourhood: El Poble Sec - Parc de Montjuïc,41.3723832,2.1609469,https://www.idealista.com/inmueble/107217721/,"In one of the most current and alternative areas of the city, in Poble Sec, next to Sant Antoni and Avenida Paral·lel, a trendy and lively neighborhood full of shops, bars, and restaurants, and its emblematic market just a step away, in addition to an unbeatable combination of public transport around it, we find this cozy fully furnished apartment ready to move into. With a quality and tasteful renovation, this home preserves original restored ceilings typical of the city of Barcelona. It consists of 60 m2, a cozy living room, an impeccable kitchen with a dining area, three bedrooms, two single and one double sharing a full bathroom. The apartment is in perfect condition, totally renovated, has kitchenware and bed linen, heating, air conditioning, supplies included up to a monthly limit, Wi-Fi connection, and weekly cleaning. Access 365 days a year to a Coworking space with a terrace located in a building near Monumental where monthly events are also held. Temporary rental: Yes Price of last contract: Index not applicable Large landlord condition: Yes Community and IBI fees: included Cost of supplies: included in the price, maximum €100 per month."
29540958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/f1/54/87574667.webp,LINK,,Ciutat Vella,La Barceloneta,"$1,050",70,3,1,5,"calle del Mar, 45",41.3791283,2.1882395,https://www.idealista.com/inmueble/29540958/,"Restored rental apartment, 5th floor, 70m2 in Barceloneta. Exterior. It has 3 bedrooms, living / dining room, separate kitchen, bathroom and laundry room. Unfurnished, with washing machine, refrigerator, heating. With lots of natural light. Public transport, restaurants, bars, supermarket, beach and gym are nearby. Seasonal rental for recreational and vacation purposes. Minimum stay 32 nights."
107950705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/cb/57/1329257769.webp,LINK,,Gràcia,Vila de Gràcia,"$1,500",75,3,1,bj,calle de Francisco Giner,41.3981866,2.1604803,https://www.idealista.com/inmueble/107950705/,"TEMPORARY CONTRACT. PROOF OF TEMPORARY NATURE REQUIRED. Apartment ready to move into on Francisco Giner street with 3 bedrooms (2 double), living-dining room, independent kitchen with access to a large 20m2 patio and a full bathroom. The apartment is fully furnished and equipped."
90732234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/4b/a9/797228487.webp,LINK,,Gràcia,El Camp d'En Grassot i Gràcia Nova,"$1,200",60,3,1,en,Neighbourhood: El Camp d'En Grassot i Gràcia Nova,41.4071025,2.1654457,https://www.idealista.com/inmueble/90732234/,"CONTACT VIA WHATSAPP ONLY 6 82 19 37 30  *We give a priority service by WhatsApp  To take candidates into consideration, and to be able to visit the property, it will be essential that the client proves the temporality of his need, with a start and end date, through certification from the contracting company, proof of studies or equivalent documentation. Applications that do not prove the temporary need for the property will not be taken into consideration.  AVAILABLE May 15th. great option for students! Nice 3 bedroom apartment (1 double, 2 singles) recently renovated bathroom! Completely furnished and equipped. Independent kitchen. Balcony. Exterior floor. Building with elevator. Located in Gracia, near the Joanic subway, the travesera de gracia etc. send WhatsApp to 6 82 19 37 30 to coordinate a visit. * for stays of less than 6 months please consult price."
107013981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/4b/84/1300411385.webp,LINK,,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,$850,47,3,1,1,Neighbourhood: El Poble Sec - Parc de Montjuïc,41.3708526,2.1638687,https://www.idealista.com/inmueble/107013981/,"TEMPORARY RENTAL: STUDENTS. Bright apartment located in the Poble Sec neighborhood, within the Sants-Montjuïc district. It has 3 bedrooms, independent kitchen, dining room, living room, full bathroom and 2 balconies. This area of Barcelona has a very lively atmosphere and has all kinds of essential services: supermarkets, local shops, restaurants of all kinds and bars with terraces. It is very close to points of great interest such as Plaça Espanya or Avinguda del Paral·lel. To reach any point of the city, there is the Paral·lel metro station (L2 and L3). - Pets are not allowed. REQUIREMENTS: PROVIDE REASONS FOR TEMPORARY STAY: For professional or study reasons. FINANCIAL SOLVENCY AND PAYSLIP WITH SPANISH CONTRACT REQUIRED. MINIMUM 2 PEOPLE. Contact: Preferably by e-mail. NO PHONE CALLS."
86697253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/2c/f6/713562628.webp,LINK,,Eixample,La Nova Esquerra de l'Eixample,"$1,995",75,3,2,4,calle d'Entença,41.3784113,2.1495507,https://www.idealista.com/inmueble/86697253/,"Reference: I12078-1 MONTHLY RENTAL FROM 32 DAYS UP TO 11 MONTHS. AVAILABLE FROM July 5, 2025. MONTHLY RENTAL Newly renovated flat with excellent quality finishes and equipped with designer furniture, located in an impressive building with a lift and large entrance hall. It is available to rent for periods of up to 12 months, in the centre of the Eixample district in Barcelona, one of the most sought-after areas of the Catalan capital. The property consists of three bedrooms, a double with a dressing room and two singles with desks, the kitchen equipped with appliances and a central island. It has two modern bathrooms, a bright living room and large furnished balcony the perfect spot for relaxing. The internet connection is included in the rental price. This is an ideal flat for a family, businessmen and students, the location is in the centre of one of the most dynamic neighbourhoods of Barcelona, between Plaza Catalunya and Plaza de España, close to prestigious universities, business schools and surrounded by symbolic monuments, shops and all kinds of services.  This district is where the boom of modernism was most reflected with buildings such as Casa Batlló and Casa Milá, better known as La Pedrera. The building is located between the subway stations Tarragona, L3 and Rocafort, L1. Please contact us with any queries or to arrange a visit. '."
108116699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/bd/85/1334337085.webp,LINK,,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,"$1,895",87,3,2,2,calle del Poeta Cabanyes,41.3722029,2.1651277,https://www.idealista.com/inmueble/108116699/,"SEASONAL RENTAL FROM 32 DAYS TO 11 MONTHS APARTMENT AVAILABLE NOW WIFI IS INCLUDED IN THE RENT This apartment is located at Carrer del Poeta Cabanyes, 08004, Barcelona, Barcelona, situated in the Sants Montjuic district, on the 2nd floor. It is an apartment that has 87 m2 of which 82 m2 are usable and has 3 bedrooms and 2 bathrooms. This bright apartment is located on Carrer Poeta Cabanyes, in the Poble Sec neighborhood of Barcelona. Situated on the second floor, it has a surface area of 84 m² and offers an ideal space for both living and working. The apartment has 3 double bedrooms and an independent office, making it an excellent option for those who need to combine rest and productivity. Two of the bedrooms are equipped with a desk, ideal for remote work or study. All bedrooms have double beds and wardrobes, ensuring a comfortable stay. Among its features are air conditioning, individual heating, and it is delivered fully furnished and equipped. The common area offers a cozy living room with a sofa, armchairs, a large TV, and an open, spacious kitchen fully equipped with modern appliances: refrigerator, oven, ceramic hob, washing machine, etc. The apartment is located in the charming Poble-sec neighborhood, known for its cultural atmosphere, theaters, charming bars, and proximity to Montjuïc mountain. Just a few steps away you will find Plaça Espanya, one of the main transport hubs of the city, with metro, commuter trains, and multiple bus lines. You will also be close to green spaces like Parc de Montjuïc and pedestrian areas with a vibrant life. Booking conditions:  -2 months deposit  -agency fees."
90853136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/d4/d6/800122061.webp,LINK,,Eixample,La Sagrada Família,"$1,982",100,3,2,bj,calle d'Aragó,41.4026095,2.1778604,https://www.idealista.com/inmueble/90853136/,"IMPORTANT:  * Minimum stay 8 months maximum 11 months  * bills charged separately € 300 (includes wifi)  * deposit 2 months  * cleaning at the end of the stay € 300 (by the company in charge)  * Agency commission (10% monthly rent plus vat)  Monthly total € 1,981. 50."
102750877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/e2/89/1334388277.webp,LINK,,Sant Martí,El Camp de l'Arpa del Clot,"$1,350",85,3,2,7,Neighbourhood: El Camp de l'Arpa del Clot,41.4089748,2.1840919,https://www.idealista.com/inmueble/102750877/,"Excellent condition 85 m² penthouse with a 29 m² terrace, 3 bedrooms (1 double and 2 single), spacious living-dining room, 1 bathroom and 1 toilet, laundry room, parquet floors, sunny, exterior, fully furnished except for the master bedroom, equipped with air conditioning (2 splits) and appliances, building with elevator. Property is not a large landlord. Previous updated rent 1,357. 56€. If you are interested in visiting, contact through Idealista and you will receive an email to fill in your details and schedule an appointment. NO PHONE CALLS WILL BE ATTENDED DUE TO HIGH DEMAND. Thank you!"
81461619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/9e/d1/705010384.webp,LINK,,Eixample,La Nova Esquerra de l'Eixample,"$1,875",100,3,2,2,calle d'Entença,41.3834454,2.1437188,https://www.idealista.com/inmueble/81461619/,"Reference: T225-5 MONTHLY RENTAL FROM 32 DAYS UP TO 11 MONTHS. AVAILABLE FROM July 5, 2025. MONTHLY RENTAL Charming apartment for rent from 1 to 11 months in Eixample district in Barcelona. This flat is ideal for sharing and ready to live in, it has three double bedrooms, a large bathroom, dining room and living room well-furnished with two comfortable sofas. Featuring a completely equipped independent kitchen with dishwasher, oven, microwave and coffee machine perfect for a nice breakfast. It also has air conditioner and heating.   The Eixample district offers a variety of cultural activities and leisures, as well as different places to visit as the majestic Sagrada Familia. Few minutes away you'll find the world-famous Passeig de Gràcia and its exclusive shops. The flat is also within easy reach of the Sants train station and Montserrat Gardens. This district has all facilities and is very well connected to the rest of the city by bus and metro. The closest metro station is Entença L5. '."
106614509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/ff/40/1291777817.webp,LINK,,Eixample,La Sagrada Família,"$1,800",83,3,2,4,calle de la Marina,41.4063574,2.1743645,https://www.idealista.com/inmueble/106614509/,"Apartment for seasonal rent next to the Sagrada Família. Exceptional location, you can live next to one of the most famous buildings in the world. On Marina street next to Gaudí Avenue. Fully furnished and equipped. It has an area of 83 sqm (74 smq usable). With three double bedrooms of 10.50, 9 and 7 sqm respectively. Office or dressing room of 5.50 smq. Living room of 26 smq. Balcony of 5 smq with views of Gaudí square. Kitchen of 5 smq with washing machine, refrigerator, oven and microwave. Laundry room of 2 smq. Bathroom of 3 sqm with bathtub. Auxiliary toilet of 2 smq. Natural gas boiler. Air conditioning (cold). Stoneware floors. Aluminum and wood windows. Reinforced door. Services ready to run. Fourth floor with elevator. Property built in 1970, with three residents per floor. Perfectly connected: less than a minute walk from the “Sagrada Família” subway station (lines L2 and L5) and a few steps from the entrance of the building. Also very close to the buses that run along Mallorca street towards the city centre (lines D50, H10, 19, 33 and 34). On Gaudí Avenue there is a wide variety of shops: supermarkets, shops, basic services, restaurants.. . Energy rating label: F. Conditions: Two-month deposit. Solvency required, demonstrable by payroll or income. Ref. L-0441 Reference index for rental prices of homes: Lower area 12.10 €/sqm - Medium 13.49 €/smq - Upper area 17.10 €/smq (Data provided by the Generalitat de Catalunya for information purposes only)."
107952344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/62/88/1331548428.webp,LINK,,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,"$1,790",85,3,2,1,avenida de Francesc Cambó,41.386651,2.1791063,https://www.idealista.com/inmueble/107952344/,"Very bright three-bedroom flat in Born This bright and friendly flat will be a perfect match for those who are looking for a sunny and quiet property in the centre of Barcelona. It has no original period features, but it definitely compensates by the practical and very comfortable layout and benefits. Its three bedrooms are spacious, the flat is renovated and in a very good contidion. The building has a vintage hotel look and it has its appeal, there are two lifts and a consierge. Care-free and stress-free living in the centre of the city in a quiet place is guaranteed. Why we like this property: - lots of natural light and direct afternoon sun - comfortable - tree complete bedrooms - one of the best locations in town - Wi-Fi included - Provision of funds of €250/ month - Alarm €49/ month optional - 2 elevators - Concierge 8 hours per day from Monday to Friday Parking on the same property (Optional) 145 euros + VAT/month for cars, 56 euros + VAT/month for motorcycles Wonderful location in the centre of Barcelona. Only some steps from the Cathedral and Santa Caterina market. In the área you will find everything for a comfortable life: supermarkets, schools, medical centres, shops. Excellent transport system with metro and bus lines. Only some minutes to the beaches."
108088570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/fe/75/1333467800.webp,LINK,,Eixample,L'Antiga Esquerra de l'Eixample,"$2,000",83,3,2,4,calle del Comte Borrell,41.3916657,2.147092,https://www.idealista.com/inmueble/108088570/,"FURNISHED FLAT FOR RENT, 3 BEDROOMS IMMEDIATE AVAILABILITY Just a few steps from Josep Tarradellas, Avinguda Diagonal, El Corte Inglés, and the Tram, excellently connected and surrounded by shops and green areas, we find this 83 m² flat, fully renovated in 2023, now available and ideal for students. This property consists of three bedrooms: one exterior double and two interior junior rooms, plus two full bathrooms. The living-dining room is very bright, as it opens onto a lovely and peaceful balcony overlooking a typical Eixample inner courtyard with morning sunlight. The fully equipped kitchen has access to a utility area where the washing machine is located. This flat was fully renovated in 2023, features parquet floors, and has hot/cold air conditioning units in every room. It is ready to move into. A perfect home for students due to its location! Don’t hesitate to schedule a viewing! The actual furniture may not exactly match the photos shown in this listing.  Contact us to see more similar properties. * In compliance with Law 12/2023 and Law 18/2007, we inform that Index of R. P. LL: 13,87 € / m2 State reference price 1.278, 00 € Rent of the last lease contract: 1.900, 00 € Este propietario ostenta la condición de gran tenedor."
108088529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/c7/84/1333465962.webp,LINK,,Eixample,L'Antiga Esquerra de l'Eixample,"$1,900",105,3,2,2,Neighbourhood: L'Antiga Esquerra de l'Eixample,41.3841151,2.1613034,https://www.idealista.com/inmueble/108088529/,"Spacious three-bedroom apartment with balcony, available for temporary rent. Spacious and comfortable 105 m² apartment available for temporary rent, ideal for those looking for quality accommodation. The property features three bedrooms: two doubles and one single, perfect for families or shared living. There are two full bathrooms, one with a shower and the other with a bathtub, offering both practicality and comfort. The entire apartment is equipped with split air conditioning units (hot/cold) in all rooms, ensuring year-round climate control. The kitchen comes fully equipped with all necessary appliances and is ready to move in. The living room is large and bright, with direct access to a pleasant balcony – perfect for enjoying the outdoors from the comfort of home. Rental terms: Temporary contract of 11 months with justification required. This property is located in the heart of the Eixample Esquerra district that combines its residential function with the best entertainment, culture and commerce (cinemas, restaurants, museums, University of Barcelona and a diversity of retail stores). Just a few minutes away pleasant walk from Plaça Universitat, Plaça Catalunya and Passeig de Gracia, and on the other sense Plaça Espanya, the nerve center of the city with excellent transport links."
108040996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/84/77/1332032742.webp,LINK,,Ciutat Vella,El Gòtic,"$1,790",80,3,2,4,calle d'en Serra,41.3785847,2.1798553,https://www.idealista.com/inmueble/108040996/,"SEASONAL RENTAL – Bright, spacious and quiet apartment in the heart of the city. This cozy and quiet fully furnished apartment is ideal for enjoying a comfortable and worry-free stay. It has three spacious double bedrooms, a large fully equipped kitchen and elevator access, all designed for maximum comfort. Located just a 5-minute walk from La Rambla and 15 minutes from the beach, it is perfectly connected to the main points of interest. It is located just two blocks from the exclusive Soho House and surrounded by some of the best bars, cafes and restaurants in the city. The building is secure and the apartment has an alarm system, guaranteeing a peaceful and protected stay. Ideal for those seeking a combination of comfort, location and style. *In compliance with Law 12/2023, Law 18/2007 and Decree-Law 01/2025, we inform you that: Last contract price: €1,950 Large landlord condition: No State Reference System for Housing Rental Prices: €1,232. 67 Contract type: seasonal rental (use other than housing) Community fees and I. B. I. : included Utilities cost: not included in the price."
108035244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/96/cd/1334238935.webp,LINK,,Ciutat Vella,El Gòtic,"$1,700",92,3,2,2,calle Ample,41.3823999,2.1797855,https://www.idealista.com/inmueble/108035244/,"Seasonal Rental (6 - 11 months) We present this charming and bright apartment located in the heart of the city—ideal for couples or individuals who value comfort, style, and a prime location. Perfect for those looking for a cozy and well-designed place to live. The apartment has been fully renovated and comes furnished and tastefully decorated. Every detail has been carefully chosen to create a warm and welcoming atmosphere. The property includes two double bedrooms, providing the comfort and peace needed after a long day. It also features a single bedroom, maintaining the same unique style and coziness found throughout the apartment. The living room is filled with natural light from the balcony and offers a modern design with stylish furniture that ensures a pleasant stay. The kitchen is fully equipped with all necessary appliances and provides the perfect space for both cooking and relaxing. Its central location gives you easy access to a wide range of services, shops, restaurants, and entertainment options—all just a short walk away. Utilities: ownership transfer required by the tenant. 2-month deposit required. *Management fees not included in the price."
108109243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/23/42/1334100627.webp,LINK,,Sant Martí,La Vila Olímpica del Poblenou,"$1,973",124,3,2,5,Neighbourhood: La Vila Olímpica del Poblenou,41.392229,2.1954622,https://www.idealista.com/inmueble/108109243/,"Beautiful and unique duplex penthouse in Vila Olímpica, just 100 meters from the Olympic Port and Nova Icaria Beach, next to the shopping center, and with all public transport services (metro, bus and tram). This property has 3 bedrooms, 2 of them double (the main one with built-in wardrobes), a large multi-purpose space, 2 fully renovated bathrooms, a renovated kitchen equipped with appliances and a spacious living room with spectacular views. It has parquet floors, Climalit double-glazed windows, gas heating and air conditioning in the living room and 2 bedrooms. The price includes a parking space. The building has a magnificent communal garden area with a small children's playground. It is located just a 6-minute walk from Rambla de Poblenou. Available from June 18th. Visits by appointment. Ideal for executives of multinational companies located in the 22@ technology district. In compliance with Law 12/2023, Law 18/2007 and Decree-Law 1/2025, we inform you that: State reference price: €2,237. 58 Rent from the last contract: €1,850 [IW]."
101564863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/d2/bd/1126292133.webp,LINK,,Eixample,L'Antiga Esquerra de l'Eixample,"$1,900",98,3,2,1,calle de Casanova,41.3866724,2.1552346,https://www.idealista.com/inmueble/101564863/,"RENTAL APARTMENT, 3 BEDROOMS, FURNISHED Available from 10/06/25. Fully renovated 98 m² apartment on Casanova Street with Mallorca, very well connected, near Mercat del Ninot and Hospital Clínic, with all types of public transport available: Metro Clínic (L5), FGC Provença, and several bus lines. It has three bedrooms: two interior single rooms, one with a wardrobe, and an exterior master bedroom with wardrobes and plenty of natural light. There are also two full bathrooms with showers, one of them en-suite. The living-dining area is very spacious and bright, with large double-glazed windows facing Casanova Street. The open kitchen is fully equipped with all appliances, including a dishwasher, and leads to a laundry area with a washing machine and a small outdoor patio. Parquet flooring, air conditioning, and ducted heating. The building has an elevator and concierge service.    Contact us to see more similar properties. * In compliance with Law 12/2023 and Law 18/2007, we inform that Index of R. P. LL: 15,30 € / m2 State reference price 1.216, 00 € Rent of the last lease contract: 1.900, 00 €."
107889989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/a1/6c/1327410588.webp,LINK,,Ciutat Vella,El Raval,"$1,800",107,3,2,3,Neighbourhood: El Raval,41.3795427,2.1739016,https://www.idealista.com/inmueble/107889989/,"Ideal apartment to share 3 double rooms on La Rambla Nice 107m2 apartment temporary rental flat, consisting of a large living-dining room with access to a balcony with views of La Rambla, it has 3 double rooms in total and 2 full bathrooms with a shower. The fully equipped kitchen (vitro, oven, microwave, washing machine and refrigerator) Completely furnished, all electric, the price includes supplies (water, electricity and WIFI) + 2 weekly cleanings in the common areas. Ideal for students or to share. Available now, minimum stay 2 months. Security camera on the property, There is no elevator. The historic center of Barcelona is a dynamic area full of shops, services, restaurants and trendy bars. We find Las Ramblas, one of the most emblematic streets in the city, full of activity and joy. with the Boquería market and its proximity to the port of Barcelona, the beach and full combination of public transport around it."
107931395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/4d/56/1328685640.webp,LINK,,Ciutat Vella,El Gòtic,"$1,552",129,3,2,2,calle dels Capellans,41.3856431,2.1755615,https://www.idealista.com/inmueble/107931395/,"Reference: 231LEP2PAC22 Apartment for rent in the Gothic Quarter (Ciutat Vella) of Barcelona. This semi-furnished apartment is completely exterior and measures 129 m², enjoying natural light throughout the day. The property is equipped with parquet flooring and ducted air conditioning (with heat pump) throughout. The property features a living-dining room with access to a balcony. The kitchen is separate. The property has three double bedrooms and two full bathrooms with showers and bathtubs. There is also another space adjacent to one of the bedrooms that can be used as a study or dressing room. The building has an elevator. Good public transport links. Just a few meters from the Jaume I metro station (Line 4) and Urquinaona metro stations (Line 1 and Line 4). Bus lines V15, V47, and V17 are available. Spanish State Index: €1,814. 25/month Situation last 5 years: rented Last rental price: €1,508. 58/month Energy certificate in process Owner is a large holder.  Update of income according to IRAV The property management fees and contract formalization will be borne by the owner. A minimum three-month deposit is required as a security for the contract. The contract term is five years. Should the tenant decide not to comply with the agreed term, the owner will be charged compensation equivalent to one month's rent. Find your new home with ShBarcelona. Contact us today for more information and to arrange a viewing or book online. '."
