query,lat,lon,display_name,importance,osm_type,osm_id,geocode_status,geocoded_at
"Calle de Piquer, 50, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:43:57.830002+00:00
"Calle de Prada, 12, El Besòs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:43:59.821466+00:00
"Calle de Prats de Molló, 1, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:02.199862+00:00
"Calle de Provença, 475, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:06.370907+00:00
"Calle de Provença, 539, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:08.793117+00:00
"Calle de Provençals, 5, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:10.630028+00:00
"Calle de Puigcerdà, 227, La Verneda i la Pau, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:12.660977+00:00
"Calle de Pujades, 10, El Parc i la Llacuna del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:14.320787+00:00
"Calle de Pujades, 230, El Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:16.215504+00:00
"Calle de Rafael Batlle, 16, Les Tres Torres, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:18.130165+00:00
"Calle de Ramon Rocafull, 74, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:19.786481+00:00
"Calle de Ramon Rocafull, 94, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:21.505994+00:00
"Calle de Ramón y Cajal, 32, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:24.040776+00:00
"Calle de Renart, 14, Sant Andreu, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:25.807334+00:00
"Calle de Renart, 16, Sant Andreu, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:27.872711+00:00
"Calle de Ricart, 30, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:29.582406+00:00
"Calle de Roger de Llúria, 22, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:31.256117+00:00
"Calle de Ros de Olano, 32, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:33.240543+00:00
"Calle de Rossend Arús, 61, La Bordeta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:35.461422+00:00
"Calle de Ruiz de Padrón, 13, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:37.668297+00:00
"Calle de Ríos Rosas, 46, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:39.507668+00:00
"Calle de Sabino Arana, 34, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:42.007108+00:00
"Calle de Sagunt, 75, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:44.243846+00:00
"Calle de Salou, 9, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:46.181993+00:00
"Calle de Salvador Espriu, 83, La Vila Olímpica del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:48.204663+00:00
"Calle de Salvà, 30, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:50.589653+00:00
"Calle de Salvà, 58, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:52.407676+00:00
"Calle de Sancho de Ávila, 41, El Parc i la Llacuna del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:55.167804+00:00
"Calle de Sant Antoni Abat, 35, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:44:58.500040+00:00
"Calle de Sant Antoni Abat, 36, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:00.433016+00:00
"Calle de Sant Antoni Abat, 42, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:02.690210+00:00
"Calle de Sant Antoni Maria Claret, 436, Navas, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:04.966839+00:00
"Calle de Sant Bartomeu, 4, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:06.925289+00:00
"Calle de Sant Crispí, 5, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:08.682299+00:00
"Calle de Sant Gil, 6, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:10.848812+00:00
"Calle de Sant Joan de la Salle, 45, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:13.128874+00:00
"Calle de Sant Joaquim, 13, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:17.060370+00:00
"Calle de Sant Joaquim, 4, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:19.202541+00:00
"Calle de Sant Martí, 5, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:21.536347+00:00
"Calle de Sant Miquel, 32, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:23.739678+00:00
"Calle de Sant Miquel, 62, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:25.691914+00:00
"Calle de Sant Narcís, 19, Sant Andreu, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:27.580411+00:00
"Calle de Sant Pau, 51, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:29.678381+00:00
"Calle de Sant Pere Mitjà, 48, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:32.417357+00:00
"Calle de Sant Pere Mitjà, 53, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:34.464045+00:00
"Calle de Sant Pere Més Alt, 39, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:36.930864+00:00
"Calle de Sant Pere Més Alt, 4, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:38.819303+00:00
"Calle de Sant Pere Més Alt, 41, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:40.730760+00:00
"Calle de Sant Pere Més Alt, 50, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:42.686571+00:00
"Calle de Sant Pere Més Baix, 18, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:44.563358+00:00
"Calle de Sant Rafael, 26, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:46.562748+00:00
"Calle de Sant Salvador, 131, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:48.723772+00:00
"Calle de Sant Salvador, 14, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:50.882345+00:00
"Calle de Santa Albina, 15 Bis, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:52.784096+00:00
"Calle de Santa Albina, 40, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:54.598311+00:00
"Calle de Santa Rosalia, 69, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:56.578827+00:00
"Calle de Santaló, 149, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:45:58.599959+00:00
"Calle de Santaló, 94, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:01.145018+00:00
"Calle de Sants, 229, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:03.524504+00:00
"Calle de Sants, 51, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:05.688423+00:00
"Calle de Saragossa, 22, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:07.570956+00:00
"Calle de Saragossa, 68, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:10.443607+00:00
"Calle de Sardenya, 350, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:12.844138+00:00
"Calle de Sardenya, 359, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:14.738491+00:00
"Calle de Sardenya, 365, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:16.658745+00:00
"Calle de Sardenya, 400, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:18.937829+00:00
"Calle de Sardenya, 48, La Vila Olímpica del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:21.243386+00:00
"Calle de Sardenya, 532, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:23.526286+00:00
"Calle de Sargelet, 20, La Salut, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:26.096943+00:00
"Calle de Sepúlveda, 158, Sant Antoni, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:28.323446+00:00
"Calle de Sidó, 3, Sant Genís Dels Agudells - Montbau, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:30.125925+00:00
"Calle de Sigüenza, 100, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:32.837928+00:00
"Calle de Sigüenza, 79 n, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:34.510302+00:00
"Calle de Simancas, 44, Les Roquetes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:36.587593+00:00
"Calle de Simó Oller, 1, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:38.643414+00:00
"Calle de Siracusa, 13, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:40.781619+00:00
"Calle de Sor Eulàlia d'Anzizu, 26, Pedralbes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:43.010315+00:00
"Calle de Sostres, 15, La Salut, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:44.707803+00:00
"Calle de Sèneca, 9, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:47.002616+00:00
"Calle de Tapioles, 15, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:48.690861+00:00
"Calle de Tarragona, 104, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:50.877481+00:00
"Calle de Tenerife, 29, Can Baró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:52.800124+00:00
"Calle de Teodor Llorente, 19, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:54.678529+00:00
"Calle de Teodora Lamadrid, 4, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:56.656896+00:00
"Calle de Terol, 37, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:46:58.851012+00:00
"Calle de Tolra, 21, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:00.727293+00:00
"Calle de Tolrà, 15, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:02.994254+00:00
"Calle de Tolrà, 30, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:05.227627+00:00
"Calle de Tordera, 49, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:07.980763+00:00
"Calle de Torras i Pujalt, 52, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:09.708491+00:00
"Calle de Trafalgar, 42, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:12.500382+00:00
"Calle de Travau, 32, Can Peguera - El Turó de la Peira, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:14.644828+00:00
"Calle de Travau, 38, Can Peguera - El Turó de la Peira, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:16.983706+00:00
"Calle de Trinxant, 100, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:18.711699+00:00
"Calle de Trinxant, 134, Navas, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:20.896605+00:00
"Calle de Valldonzella, 56, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:22.611189+00:00
"Calle de València, 178 -184, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:25.454684+00:00
"Calle de València, 180, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:27.650433+00:00
"Calle de València, 198, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:30.707487+00:00
"Calle de València, 234, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:33.898461+00:00
"Calle de València, 353, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:36.907970+00:00
"Calle de València, 355, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:39.486048+00:00
"Calle de Varsòvia, 77, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:41.695346+00:00
"Calle de Vayreda, 30, Sant Genís Dels Agudells - Montbau, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:44.247867+00:00
"Calle de Veneçuela, 172, El Besòs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:46.756983+00:00
"Calle de Verdaguer i Callís, 22, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:48.585285+00:00
"Calle de Verdi, 101, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:51.157383+00:00
"Calle de Verdi, 284, Vallcarca i els Penitents, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:53.095921+00:00
"Calle de Verdi, 72, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:55.751341+00:00
"Calle de Vidal i de Valenciano, 62, El Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:47:58.158072+00:00
"Calle de Vila i Vilà, 55 -45, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:00.384915+00:00
"Calle de Vila i Vilà, 55, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:02.906664+00:00
"Calle de Viladomat, 318 JosepTarradellas, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:04.636423+00:00
"Calle de Vilamarí, 1, Sant Antoni, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:06.362900+00:00
"Calle de Villarroel, 17, Sant Antoni, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:08.233615+00:00
"Calle de Villarroel, 188, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:10.075650+00:00
"Calle de Villarroel, 73, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:12.441302+00:00
"Calle de Vinyals, 38 -48, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:14.350373+00:00
"Calle de Violant d'Hongria Reina d'Aragó, 69, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:16.125270+00:00
"Calle de l'Agricultura, 272, Sant Martí de Provençals, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:17.983221+00:00
"Calle de l'Arc de Sant Martí, 95, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:20.475969+00:00
"Calle de l'Arc del Teatre, 22, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:23.176720+00:00
"Calle de l'Artesania, 214, Les Roquetes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:25.349511+00:00
"Calle de l'Aurora, 14, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:27.353489+00:00
"Calle de l'Avet, 19, Vallvidrera - El Tibidabo i les Planes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:29.207472+00:00
"Calle de l'Aviació, 10, Les Corts, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:31.089218+00:00
"Calle de l'Escar, 9 -1, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:33.450781+00:00
"Calle de l'Escorial, 158, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:36.110305+00:00
"Calle de l'Escorial, 50, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:38.560115+00:00
"Calle de l'Hostal d'en Sol, 7, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:40.548081+00:00
"Calle de l'Isard, 17, La Guineueta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:42.355768+00:00
"Calle de l'Onyar, 6, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:44.267785+00:00
"Calle de la Blanqueria, 16, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:46.064196+00:00
"Calle de la Blanqueria, 9, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:47.982270+00:00
"Calle de la Bòria, 13, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:49.984471+00:00
"Calle de la Cera, 33, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:52.561853+00:00
"Calle de la Cera, 57, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:54.649113+00:00
"Calle de la Ciutat de Granada, 94, El Parc i la Llacuna del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:56.646620+00:00
"Calle de la Conca de Tremp, 64, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:48:58.634805+00:00
"Calle de la Conca de Tremp, 91, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:01.420472+00:00
"Calle de la Conca de Tremp, 98, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:03.843747+00:00
"Calle de la Concòrdia, 17, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:06.093788+00:00
"Calle de la Costa, 69 b, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:09.032878+00:00
"Calle de la Diputació, 344, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:11.716985+00:00
"Calle de la Diputació, 84, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:13.536075+00:00
"Calle de la Duquessa d'Orleans, 34, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:15.501575+00:00
"Calle de la Foneria, 38, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:17.854122+00:00
"Calle de la Fonolleda, 10, Vallvidrera - El Tibidabo i les Planes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:19.601720+00:00
"Calle de la Font Honrada, 17, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:21.467777+00:00
"Calle de la Font d'en Canyelles, 92, Verdun, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:23.328313+00:00
"Calle de la Font del Remei, 10, El Coll, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:25.184731+00:00
"Calle de la Foradada, 73, La Trinitat Vella, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:27.138748+00:00
"Calle de la Granada del Penedès, 24 -26, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:29.099456+00:00
"Calle de la Indústria, 128, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:31.277131+00:00
"Calle de la Indústria, 236, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:33.675574+00:00
"Calle de la Indústria, 262, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:35.766764+00:00
"Calle de la Indústria, 78, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:37.662093+00:00
"Calle de la Jota, 29, Vilapicina i la Torre Llobeta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:39.461676+00:00
"Calle de la Junta de Comerç, 13, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:41.266326+00:00
"Calle de la Madriguera, 1, La Trinitat Vella, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:43.063048+00:00
"Calle de la Mare de Déu de Montserrat, 243, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:45.450622+00:00
"Calle de la Mare de Déu de Núria, 11, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:47.348856+00:00
"Calle de la Mare de Déu dels Angels, 33, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:49.102207+00:00
"Calle de la Marina, 334, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:51.788786+00:00
"Calle de la Marina, 48, La Vila Olímpica del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:54.170153+00:00
"Calle de la Marina, 87, El Parc i la Llacuna del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:56.148181+00:00
"Calle de la Metal·lúrgia, 34, La Marina del Prat Vermell, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:57.868135+00:00
"Calle de la Mineria, 2, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:49:59.664735+00:00
"Calle de la Mineria, 24, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:01.367667+00:00
"Calle de la Murtra, 181, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:03.335584+00:00
"Calle de la Palma, 15, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:06.069368+00:00
"Calle de la Paloma, 11, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:09.009387+00:00
"Calle de la Portaferrissa, 19, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:11.096705+00:00
"Calle de la Portaferrissa, 31, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:12.863389+00:00
"Calle de la Puríssima Concepció, 5, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:14.846864+00:00
"Calle de la Reina Amàlia, 18, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:18.874286+00:00
"Calle de la Renaixença, 58, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:21.151978+00:00
"Calle de la Riera Blanca, 85, Sants - Badal, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:23.404896+00:00
"Calle de la Riera d'Horta, 49, El Congrés i els Indians, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:25.693786+00:00
"Calle de la Riera d'Horta, 53, El Congrés i els Indians, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:28.351267+00:00
"Calle de la Riera de Mulet, 15, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:30.968739+00:00
"Calle de la Riereta, 35, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:33.530173+00:00
"Calle de la Selva de Mar, 18, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:36.103080+00:00
"Calle de la Sèquia Comtal, 4, El Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:37.882153+00:00
"Calle de la Torre Vélez, 1, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:40.295958+00:00
"Calle de la Vall d'Ordesa, 15, Can Peguera - El Turó de la Peira, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:42.758963+00:00
"Calle de la Vinya, 30, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:45.161305+00:00
"Calle de la Vista Alegre, 22, Can Baró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:47.452812+00:00
"Calle de las Navas de Tolosa, 348, Navas, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:50.122124+00:00
"Calle de les Agudes, 5, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:51.981316+00:00
"Calle de les Camèlies, 99, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:53.809900+00:00
"Calle de les Carretes, 44, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:55.540991+00:00
"Calle de les Carretes, 60, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:57.186324+00:00
"Calle de les Jonqueres, 16, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:50:58.863928+00:00
"Calle de les Magdalenes, 2, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:00.682499+00:00
"Calle de les Torres, 78, Les Roquetes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:02.636614+00:00
"Calle de los Castillejos, 265, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:04.661758+00:00
"Calle de los Castillejos, 370, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:07.251769+00:00
"Calle de los Castillejos, 385, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:09.462814+00:00
"Calle de los Ferrocarriles Catalanes, 12, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:12.231126+00:00
"Calle del Baladre, 44, Vallvidrera - El Tibidabo i les Planes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:14.005324+00:00
"Calle del Bisbe Sivilla, 37, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:16.287250+00:00
"Calle del Brosolí, 18, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:18.458401+00:00
"Calle del Bruc, 94, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:20.177884+00:00
"Calle del Camp, 39, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:21.966615+00:00
"Calle del Camp, 80, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:24.535029+00:00
"Calle del Canigó, 110, Horta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:26.819549+00:00
